compound_name,filename,nM,hour
"Glycine betaine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full3,1.2637743036692066,NA
"Glycine betaine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full4,1.3121351034946984,NA
"Glycine betaine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full5,1.2934058536494082,NA
"Glycine betaine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full6,1.3119578030491987,NA
"Glycine betaine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full7,1.34807944404438,NA
"Glycine betaine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full8,1.3321670280069327,NA
"Glycine betaine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full9,1.3210143963973593,NA
"Glycine betaine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full10,1.3568451799681085,NA
"Glycine betaine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full11,1.3470853997372783,NA
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T0_Metab_A,2.542067009555952,T0
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T0_Metab_B,2.4669782712224073,T0
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T0_Metab_C,2.547482321125324,T0
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_A,1.167791181822623,T6
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_B,1.4684322493892654,T6
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_C,1.580884724600207,T6
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_A,1.5214625923248315,T6
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_B,1.0841112094446808,T6
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_C,1.7181931059472324,T6
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_A,1.322629505943988,T6
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_B,1.1536697214185763,T6
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_C,1.1935881215574664,T6
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_A,1.6683147692109124,T12
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_B,1.4584726881742098,T12
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_C,1.259662902547966,T12
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_A,1.8996441749444317,T12
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_B,0.9660321464775163,T12
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_C,1.3327627444349144,T12
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_A,1.5865832649246565,T12
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_B,1.6521729193375008,T12
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_C,2.1214628016522137,T12
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_A,0.9666984237066014,T24
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_B,0.9664258146168774,T24
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_C,0.9934157405269953,T24
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_A,1.3113760047336118,T24
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_B,1.2279702436809437,T24
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_C,1.2979683119345706,T24
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_A,1.1429940570983048,T24
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_B,1.111487425491012,T24
"Glycine betaine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_C,1.3913925481816163,T24
"Glycine betaine 0(15N), 1(13C)",230810_Std_4uMStdsMix1InH2O_1,0.0014491300113449819,NA
"Glycine betaine 0(15N), 1(13C)",230810_Std_4uMStdsMix1InH2O_2,0.0013917981704774766,NA
"Glycine betaine 0(15N), 1(13C)",230810_Std_4uMStdsMix1InH2O_3,NA,NA
"Glycine betaine 0(15N), 1(13C)",230810_Std_4uMStdsMix1InMatrix_1,0.07309689910273287,NA
"Glycine betaine 0(15N), 1(13C)",230810_Std_4uMStdsMix1InMatrix_2,0.07120074639363351,NA
"Glycine betaine 0(15N), 1(13C)",230810_Std_4uMStdsMix1InMatrix_3,0.07808311835335205,NA
"Glycine betaine 0(15N), 1(13C)",230810_Std_4uMStdsMix2InH2O_1,24.530950510038863,NA
"Glycine betaine 0(15N), 1(13C)",230810_Std_4uMStdsMix2InH2O_2,57.98802932533636,NA
"Glycine betaine 0(15N), 1(13C)",230810_Std_4uMStdsMix2InH2O_3,360.73702950021794,NA
"Glycine betaine 0(15N), 1(13C)",230810_Std_4uMStdsMix2InMatrix_1,0.12545334332868593,NA
"Glycine betaine 0(15N), 1(13C)",230810_Std_4uMStdsMix2InMatrix_2,0.14561448954258505,NA
"Glycine betaine 0(15N), 1(13C)",230810_Std_4uMStdsMix2InMatrix_3,0.1553392885747624,NA
"Glycine betaine 0(15N), 1(13C)",230810_Std_H2OinMatrix_1,0.07279069049394435,NA
"Glycine betaine 0(15N), 1(13C)",230810_Std_H2OinMatrix_2,3.753857651272972e-5,NA
"Glycine betaine 0(15N), 1(13C)",230810_Std_H2OinMatrix_3,0.07668520030545906,NA
"Glycine betaine 0(15N), 1(13C)",230810_Blk_G5_NFEX_T24_NH4_Blk_A,0.0019027681382649626,T24
"Glycine betaine 0(15N), 1(13C)",230810_Blk_G5_NFEX_T24_NH4_Blk_B,0.0025552288022532106,T24
"Glycine betaine 0(15N), 1(13C)",230810_Blk_G5_NFEX_T24_NO3_Blk_A,0.002150248105813788,T24
"Glycine betaine 0(15N), 1(13C)",230810_Blk_G5_NFEX_T24_Urea_Blk_A,0.006090207114096711,T24
"Glycine betaine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full1,0.06913450427661665,NA
"Glycine betaine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full2,0.07358818462179938,NA
"Glycine betaine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full3,0.06877853608173917,NA
"Glycine betaine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full4,0.07240112709728852,NA
"Glycine betaine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full5,0.07190814423324708,NA
"Glycine betaine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full6,0.07279250226509001,NA
"Glycine betaine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full7,0.07418931298887738,NA
"Glycine betaine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full8,0.07289677673548177,NA
"Glycine betaine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full9,0.0736429096452814,NA
"Glycine betaine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full10,0.07474005840189357,NA
"Glycine betaine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full11,0.07473256138667217,NA
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T0_Metab_A,0.1401483139605609,T0
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T0_Metab_B,0.13716248541578901,T0
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T0_Metab_C,0.13976003715435154,T0
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_A,0.06316552544964577,T6
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_B,0.08092968713463981,T6
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_C,0.08731982126391534,T6
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_A,0.08420387500969335,T6
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_B,0.060198228642766735,T6
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_C,0.094763506948077475,T6
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_A,0.07388668450250792,T6
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_B,0.06333990513990569,T6
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_C,0.06569606748054105,T6
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_A,0.09207019971584982,T12
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_B,0.08045831258476514,T12
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_C,0.0695191548365015,T12
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_A,0.10514296356190615,T12
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_B,0.05364722800351255,T12
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_C,0.07328032735209417,T12
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_A,0.0868573263957698,T12
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_B,0.09193335665089607,T12
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_C,0.11904276243858802,T12
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_A,0.05235522113373039,T24
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_B,0.05223432992079028,T24
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_C,0.05397533404638795,T24
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_A,0.07064568611585671,T24
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_B,9.563942574670087e-6,T24
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_C,0.0713560678542081,T24
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_A,0.06371680766015217,T24
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_B,0.06192894970124879,T24
"Glycine betaine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_C,0.0775734083993922,T24
"Glycine betaine 1(15N), 0(13C)",230810_Std_4uMStdsMix1InH2O_1,0.008869633459047907,NA
"Glycine betaine 1(15N), 0(13C)",230810_Std_4uMStdsMix1InH2O_2,NA,NA
"Glycine betaine 1(15N), 0(13C)",230810_Std_4uMStdsMix1InH2O_3,NA,NA
"Glycine betaine 1(15N), 0(13C)",230810_Std_4uMStdsMix1InMatrix_1,0.07264254911161795,NA
"Glycine betaine 1(15N), 0(13C)",230810_Std_4uMStdsMix1InMatrix_2,0.07294509119842921,NA
"Glycine betaine 1(15N), 0(13C)",230810_Std_4uMStdsMix1InMatrix_3,0.07903478242081746,NA
"Glycine betaine 1(15N), 0(13C)",230810_Std_4uMStdsMix2InH2O_1,0.008035342447194917,NA
"Glycine betaine 1(15N), 0(13C)",230810_Std_4uMStdsMix2InH2O_2,3.7507269545806676,NA
"Glycine betaine 1(15N), 0(13C)",230810_Std_4uMStdsMix2InH2O_3,23.48705288635406,NA
"Glycine betaine 1(15N), 0(13C)",230810_Std_4uMStdsMix2InMatrix_1,0.07323119310150285,NA
"Glycine betaine 1(15N), 0(13C)",230810_Std_4uMStdsMix2InMatrix_2,0.07604328111992832,NA
"Glycine betaine 1(15N), 0(13C)",230810_Std_4uMStdsMix2InMatrix_3,0.07958855138256059,NA
"Glycine betaine 1(15N), 0(13C)",230810_Std_H2OinMatrix_1,0.07259962690579683,NA
"Glycine betaine 1(15N), 0(13C)",230810_Std_H2OinMatrix_2,0.0757898161400357,NA
"Glycine betaine 1(15N), 0(13C)",230810_Std_H2OinMatrix_3,0.07637657799433933,NA
"Glycine betaine 1(15N), 0(13C)",230810_Blk_G5_NFEX_T24_NH4_Blk_A,0.004031341137489289,T24
"Glycine betaine 1(15N), 0(13C)",230810_Blk_G5_NFEX_T24_NH4_Blk_B,2.2805398940345219e-4,T24
"Glycine betaine 1(15N), 0(13C)",230810_Blk_G5_NFEX_T24_NO3_Blk_A,3.84065961098397e-5,T24
"Glycine betaine 1(15N), 0(13C)",230810_Blk_G5_NFEX_T24_Urea_Blk_A,3.9707417432869695e-5,T24
"Glycine betaine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full1,0.07020930347326944,NA
"Glycine betaine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full2,0.07390842423728532,NA
"Glycine betaine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full3,0.06996758620524447,NA
"Glycine betaine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full4,0.07282675268057161,NA
"Glycine betaine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full5,0.07236658707352517,NA
"Glycine betaine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full6,5.647182325016425e-5,NA
"Glycine betaine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full7,2.1815924185479437e-5,NA
"Glycine betaine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full8,0.07370760719511121,NA
"Glycine betaine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full9,0.07446118404224682,NA
"Glycine betaine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full10,0.07538667952137165,NA
"Glycine betaine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full11,0.07562229279943496,NA
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T0_Metab_A,0.009334304825893756,T0
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T0_Metab_B,0.008706690068679425,T0
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T0_Metab_C,0.009387890186951447,T0
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_A,0.03275123234465663,T6
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_B,3.557868110840119e-5,T6
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_C,0.04594854297409291,T6
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_A,0.02512006249637742,T6
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_B,0.010608446617140239,T6
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_C,0.030852663471878417,T6
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_A,0.017743531206370487,T6
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_B,0.017219739204092484,T6
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_C,0.019492735693280656,T6
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_A,0.12714876576994824,T12
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_B,0.10401363423570568,T12
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_C,0.10153690447475916,T12
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_A,0.10648088369794957,T12
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_B,9.585286457514632e-6,T12
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_C,8.967554553266893e-6,T12
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_A,0.04324148227636174,T12
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_B,0.05993697229007664,T12
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_C,0.08062644800711065,T12
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_A,0.267070947130795,T24
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_B,0.2509894086257247,T24
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_C,0.2803173193486349,T24
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_A,0.11187676229331367,T24
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_B,0.08757733759434741,T24
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_C,0.09782167088278804,T24
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_A,1.1814464673804387e-4,T24
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_B,0.11469338326446957,T24
"Glycine betaine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_C,0.14632745004982742,T24
"Glycine betaine 1(15N), 1(13C)",230810_Std_4uMStdsMix1InH2O_1,NA,NA
"Glycine betaine 1(15N), 1(13C)",230810_Std_4uMStdsMix1InH2O_2,NA,NA
"Glycine betaine 1(15N), 1(13C)",230810_Std_4uMStdsMix1InH2O_3,NA,NA
"Glycine betaine 1(15N), 1(13C)",230810_Std_4uMStdsMix1InMatrix_1,0.003790093156369132,NA
"Glycine betaine 1(15N), 1(13C)",230810_Std_4uMStdsMix1InMatrix_2,0.003795657550690398,NA
"Glycine betaine 1(15N), 1(13C)",230810_Std_4uMStdsMix1InMatrix_3,0.004091839260369536,NA
"Glycine betaine 1(15N), 1(13C)",230810_Std_4uMStdsMix2InH2O_1,NA,NA
"Glycine betaine 1(15N), 1(13C)",230810_Std_4uMStdsMix2InH2O_2,NA,NA
"Glycine betaine 1(15N), 1(13C)",230810_Std_4uMStdsMix2InH2O_3,0.5056320537437256,NA
"Glycine betaine 1(15N), 1(13C)",230810_Std_4uMStdsMix2InMatrix_1,0.0039841906077588305,NA
"Glycine betaine 1(15N), 1(13C)",230810_Std_4uMStdsMix2InMatrix_2,0.0040551409429239495,NA
"Glycine betaine 1(15N), 1(13C)",230810_Std_4uMStdsMix2InMatrix_3,0.004224502379409878,NA
"Glycine betaine 1(15N), 1(13C)",230810_Std_H2OinMatrix_1,0.004157013965966299,NA
"Glycine betaine 1(15N), 1(13C)",230810_Std_H2OinMatrix_2,0.003944184775541513,NA
"Glycine betaine 1(15N), 1(13C)",230810_Std_H2OinMatrix_3,0.004038576044136974,NA
"Glycine betaine 1(15N), 1(13C)",230810_Blk_G5_NFEX_T24_NH4_Blk_A,1.7221242494974714e-4,T24
"Glycine betaine 1(15N), 1(13C)",230810_Blk_G5_NFEX_T24_NH4_Blk_B,1.371583332660197e-4,T24
"Glycine betaine 1(15N), 1(13C)",230810_Blk_G5_NFEX_T24_NO3_Blk_A,NA,T24
"Glycine betaine 1(15N), 1(13C)",230810_Blk_G5_NFEX_T24_Urea_Blk_A,1.1682956677624528e-4,T24
"Glycine betaine 1(15N), 1(13C)",230810_Poo_G5_NFEX_Full1,0.003925036595423514,NA
"Glycine betaine 1(15N), 1(13C)",230810_Poo_G5_NFEX_Full2,0.004232473209818943,NA
"Glycine betaine 1(15N), 1(13C)",230810_Poo_G5_NFEX_Full3,0.0038847711099279716,NA
"Glycine betaine 1(15N), 1(13C)",230810_Poo_G5_NFEX_Full4,0.00416684236894435,NA
"Glycine betaine 1(15N), 1(13C)",230810_Poo_G5_NFEX_Full5,0.003917332213864349,NA
"Glycine betaine 1(15N), 1(13C)",230810_Poo_G5_NFEX_Full6,0.004182324510287175,NA
"Glycine betaine 1(15N), 1(13C)",230810_Poo_G5_NFEX_Full7,0.004164352598995197,NA
"Glycine betaine 1(15N), 1(13C)",230810_Poo_G5_NFEX_Full8,0.004055980925844516,NA
"Glycine betaine 1(15N), 1(13C)",230810_Poo_G5_NFEX_Full9,0.004284073982382565,NA
"Glycine betaine 1(15N), 1(13C)",230810_Poo_G5_NFEX_Full10,0.004223638681580106,NA
"Glycine betaine 1(15N), 1(13C)",230810_Poo_G5_NFEX_Full11,0.0042737696072506345,NA
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T0_Metab_A,9.546518465210968e-5,T0
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T0_Metab_B,1.5608510890219497e-4,T0
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T0_Metab_C,1.8070999851525264e-4,T0
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_A,0.0017136264365355382,T6
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_B,0.0021333208274849887,T6
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_C,0.0024293334213415963,T6
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_A,0.0012764998863419555,T6
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_B,5.248204230704217e-4,T6
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_C,0.001629879505603488,T6
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_A,0.0010078640780750746,T6
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_B,0.0010984565772557868,T6
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_C,0.0010246875683527674,T6
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_A,0.006664170684522112,T12
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_B,0.005792963843434951,T12
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_C,0.0054425089054180075,T12
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_A,0.00574824495479195,T12
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_B,0.002598865443742754,T12
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_C,0.002649662347609062,T12
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_A,0.002735716137906306,T12
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_B,0.003880802392278176,T12
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_C,0.005109233628538274,T12
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_A,0.014485478665743873,T24
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_B,0.013712122315275238,T24
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_C,0.015529895285402783,T24
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_A,0.006267406333998263,T24
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_B,0.004755689125809517,T24
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_C,0.005400066779271568,T24
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_A,0.006382285483528434,T24
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_B,0.007017716040530898,T24
"Glycine betaine 1(15N), 1(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_C,0.008617904595033843,T24
"Guanine 0(15N), 0(13C)",230810_Std_4uMStdsMix1InH2O_1,0.7652700978987907,NA
"Guanine 0(15N), 0(13C)",230810_Std_4uMStdsMix1InH2O_2,0.39404645393653254,NA
"Guanine 0(15N), 0(13C)",230810_Std_4uMStdsMix1InH2O_3,2.5099219048298873,NA
