filename,compound_name,bmised_area
230810_Poo_G5_NFEX_Full5,"Guanine 0(15N), 0(13C)",27303198.343282178
230810_Poo_G5_NFEX_Full6,"Guanine 0(15N), 0(13C)",25718631.04147127
230810_Poo_G5_NFEX_Full7,"Guanine 0(15N), 0(13C)",26452471.89491023
230810_Poo_G5_NFEX_Full8,"Guanine 0(15N), 0(13C)",27998839.366479944
230810_Poo_G5_NFEX_Full9,"Guanine 0(15N), 0(13C)",35323932.031749286
230810_Poo_G5_NFEX_Full10,"Guanine 0(15N), 0(13C)",36671921.00977751
230810_Poo_G5_NFEX_Full11,"Guanine 0(15N), 0(13C)",40833558.29912444
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 0(15N), 0(13C)",104077618.26364231
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 0(15N), 0(13C)",97011354.01861778
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 0(15N), 0(13C)",98382312.28709501
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 0(15N), 0(13C)",30814385.738169987
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 0(15N), 0(13C)",45654725.912465475
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 0(15N), 0(13C)",46806493.39899967
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 0(15N), 0(13C)",27383843.738086615
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 0(15N), 0(13C)",23473377.92509592
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 0(15N), 0(13C)",58746178.76848819
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 0(15N), 0(13C)",25069251.65694916
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 0(15N), 0(13C)",32685464.481147062
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 0(15N), 0(13C)",32100244.934155937
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 0(15N), 0(13C)",35669075.614254475
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 0(15N), 0(13C)",38952944.72539106
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 0(15N), 0(13C)",25871175.788566135
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 0(15N), 0(13C)",40037856.99954888
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 0(15N), 0(13C)",28837668.283790484
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 0(15N), 0(13C)",37250460.72483218
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 0(15N), 0(13C)",47440959.11419003
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 0(15N), 0(13C)",29277343.20457077
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 0(15N), 0(13C)",52024705.62239994
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 0(15N), 0(13C)",20341713.087553922
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 0(15N), 0(13C)",25148538.585706517
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 0(15N), 0(13C)",28315235.233761664
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 0(15N), 0(13C)",31404470.23635745
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 0(15N), 0(13C)",42670577.83353123
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 0(15N), 0(13C)",39630866.24009324
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 0(15N), 0(13C)",27434180.51863189
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 0(15N), 0(13C)",32666397.10831
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 0(15N), 0(13C)",46433632.50094634
230810_Std_4uMStdsMix1InH2O_1,"Guanine 0(15N), 1(13C)",NA
230810_Std_4uMStdsMix1InH2O_2,"Guanine 0(15N), 1(13C)",2455617.1137727094
230810_Std_4uMStdsMix1InH2O_3,"Guanine 0(15N), 1(13C)",4969624.313391449
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 0(15N), 1(13C)",2358809.343246374
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 0(15N), 1(13C)",1052985.664979132
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 0(15N), 1(13C)",2110207.9873955892
230810_Std_4uMStdsMix2InH2O_1,"Guanine 0(15N), 1(13C)",5958733255.097161
230810_Std_4uMStdsMix2InH2O_2,"Guanine 0(15N), 1(13C)",11767906439.234613
230810_Std_4uMStdsMix2InH2O_3,"Guanine 0(15N), 1(13C)",86175686408.66882
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 0(15N), 1(13C)",14110108.742178697
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 0(15N), 1(13C)",14438170.385282943
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 0(15N), 1(13C)",23688365.012952194
230810_Std_H2OinMatrix_1,"Guanine 0(15N), 1(13C)",2674001.3655831073
230810_Std_H2OinMatrix_2,"Guanine 0(15N), 1(13C)",1306492.1821151858
230810_Std_H2OinMatrix_3,"Guanine 0(15N), 1(13C)",2879064.9032759564
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 0(15N), 1(13C)",NA
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 0(15N), 1(13C)",NA
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 0(15N), 1(13C)",NA
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 0(15N), 1(13C)",17657.68599891225
230810_Poo_G5_NFEX_Full1,"Guanine 0(15N), 1(13C)",1825702.096585884
230810_Poo_G5_NFEX_Full2,"Guanine 0(15N), 1(13C)",1622998.4108509673
230810_Poo_G5_NFEX_Full3,"Guanine 0(15N), 1(13C)",1217361.5003010815
230810_Poo_G5_NFEX_Full4,"Guanine 0(15N), 1(13C)",1711249.192673936
230810_Poo_G5_NFEX_Full5,"Guanine 0(15N), 1(13C)",1380602.6962137646
230810_Poo_G5_NFEX_Full6,"Guanine 0(15N), 1(13C)",1243564.9713999445
230810_Poo_G5_NFEX_Full7,"Guanine 0(15N), 1(13C)",1128777.436887108
230810_Poo_G5_NFEX_Full8,"Guanine 0(15N), 1(13C)",1366666.6870013564
230810_Poo_G5_NFEX_Full9,"Guanine 0(15N), 1(13C)",1693224.5669639434
230810_Poo_G5_NFEX_Full10,"Guanine 0(15N), 1(13C)",1850875.3230467339
230810_Poo_G5_NFEX_Full11,"Guanine 0(15N), 1(13C)",2002621.2368088209
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 0(15N), 1(13C)",5354784.64807257
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 0(15N), 1(13C)",5246088.075958421
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 0(15N), 1(13C)",5197587.978299553
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 0(15N), 1(13C)",1543187.9619978233
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 0(15N), 1(13C)",2327977.561452402
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 0(15N), 1(13C)",2358918.8994931676
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 0(15N), 1(13C)",1305361.032581798
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 0(15N), 1(13C)",1158003.592732567
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 0(15N), 1(13C)",2993349.5096953637
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 0(15N), 1(13C)",1161164.8534831794
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 0(15N), 1(13C)",1574835.2103763984
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 0(15N), 1(13C)",1495182.0287202355
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 0(15N), 1(13C)",1707936.7188650067
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 0(15N), 1(13C)",1951290.0522699766
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 0(15N), 1(13C)",1186367.166238878
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 0(15N), 1(13C)",1954994.6618262697
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 0(15N), 1(13C)",1473307.0535037091
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 0(15N), 1(13C)",1844656.722655513
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 0(15N), 1(13C)",2294076.445354813
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 0(15N), 1(13C)",1278449.3212011408
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 0(15N), 1(13C)",2447529.6760646193
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 0(15N), 1(13C)",911738.4769804898
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 0(15N), 1(13C)",1197552.443737654
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 0(15N), 1(13C)",1389196.8558253744
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 0(15N), 1(13C)",1471149.7693332094
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 0(15N), 1(13C)",2058335.7029184808
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 0(15N), 1(13C)",1826853.7998524634
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 0(15N), 1(13C)",1324900.2931635526
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 0(15N), 1(13C)",1485358.1988897244
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 0(15N), 1(13C)",2233736.553873847
230810_Std_4uMStdsMix1InH2O_1,"Guanine 1(15N), 0(13C)",8838676.560734347
230810_Std_4uMStdsMix1InH2O_2,"Guanine 1(15N), 0(13C)",2145127.157963186
230810_Std_4uMStdsMix1InH2O_3,"Guanine 1(15N), 0(13C)",NA
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 1(15N), 0(13C)",3684414.611342268
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 1(15N), 0(13C)",1572518.7819810384
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 1(15N), 0(13C)",3531329.7695554756
230810_Std_4uMStdsMix2InH2O_1,"Guanine 1(15N), 0(13C)",1943990449.1057186
230810_Std_4uMStdsMix2InH2O_2,"Guanine 1(15N), 0(13C)",3554426671.4311447
230810_Std_4uMStdsMix2InH2O_3,"Guanine 1(15N), 0(13C)",27505995266.146008
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 1(15N), 0(13C)",6818804.449994434
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 1(15N), 0(13C)",6384500.345901273
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 1(15N), 0(13C)",10384242.536770234
230810_Std_H2OinMatrix_1,"Guanine 1(15N), 0(13C)",3947362.368091589
230810_Std_H2OinMatrix_2,"Guanine 1(15N), 0(13C)",2123498.632221001
230810_Std_H2OinMatrix_3,"Guanine 1(15N), 0(13C)",4459072.261751159
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 1(15N), 0(13C)",16882.13342717744
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 1(15N), 0(13C)",NA
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 1(15N), 0(13C)",NA
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 1(15N), 0(13C)",14999.309815832052
230810_Poo_G5_NFEX_Full1,"Guanine 1(15N), 0(13C)",2764924.8028533626
230810_Poo_G5_NFEX_Full2,"Guanine 1(15N), 0(13C)",2164283.3698304915
230810_Poo_G5_NFEX_Full3,"Guanine 1(15N), 0(13C)",1866650.879190335
230810_Poo_G5_NFEX_Full4,"Guanine 1(15N), 0(13C)",2520462.734087611
230810_Poo_G5_NFEX_Full5,"Guanine 1(15N), 0(13C)",1960784.1187955507
230810_Poo_G5_NFEX_Full6,"Guanine 1(15N), 0(13C)",1837633.0519802873
230810_Poo_G5_NFEX_Full7,"Guanine 1(15N), 0(13C)",1824178.3953673388
230810_Poo_G5_NFEX_Full8,"Guanine 1(15N), 0(13C)",2014355.009184211
230810_Poo_G5_NFEX_Full9,"Guanine 1(15N), 0(13C)",2455181.812018733
230810_Poo_G5_NFEX_Full10,"Guanine 1(15N), 0(13C)",2459997.946916854
230810_Poo_G5_NFEX_Full11,"Guanine 1(15N), 0(13C)",2889428.4197446317
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 1(15N), 0(13C)",1767374.0336164357
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 1(15N), 0(13C)",1531670.8457785035
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 1(15N), 0(13C)",1691295.056451115
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 1(15N), 0(13C)",1919272.2251002586
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 1(15N), 0(13C)",3219002.8928893507
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 1(15N), 0(13C)",3258109.784045913
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 1(15N), 0(13C)",997879.1907320683
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 1(15N), 0(13C)",848161.097293448
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 1(15N), 0(13C)",2155400.4075769135
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 1(15N), 0(13C)",1289685.6844323578
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 1(15N), 0(13C)",1739997.2140004511
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 1(15N), 0(13C)",2069017.0882668332
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 1(15N), 0(13C)",3623250.5134925228
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 1(15N), 0(13C)",4463151.863117034
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 1(15N), 0(13C)",2712521.538476583
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 1(15N), 0(13C)",2131566.3852154664
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 1(15N), 0(13C)",1316514.2074544462
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 1(15N), 0(13C)",1681569.8274241649
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 1(15N), 0(13C)",3498185.2103927922
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 1(15N), 0(13C)",2573263.0528769232
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 1(15N), 0(13C)",5012810.944066071
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 1(15N), 0(13C)",2488329.6780433063
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 1(15N), 0(13C)",3039948.688156681
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 1(15N), 0(13C)",3570990.2382243676
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 1(15N), 0(13C)",2305187.10589896
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 1(15N), 0(13C)",3513541.071247067
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 1(15N), 0(13C)",4160920.7847995437
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 1(15N), 0(13C)",4478073.079056452
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 1(15N), 0(13C)",4697050.387800892
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 1(15N), 0(13C)",7649947.35986902
230810_Std_4uMStdsMix1InH2O_1,"Guanine 1(15N), 1(13C)",2026088.9417997997
230810_Std_4uMStdsMix1InH2O_2,"Guanine 1(15N), 1(13C)",1916379.385422257
230810_Std_4uMStdsMix1InH2O_3,"Guanine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix2InH2O_1,"Guanine 1(15N), 1(13C)",35528990.868130706
230810_Std_4uMStdsMix2InH2O_2,"Guanine 1(15N), 1(13C)",51038779.94054427
230810_Std_4uMStdsMix2InH2O_3,"Guanine 1(15N), 1(13C)",635562975.1345106
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 1(15N), 1(13C)",70918.84154980119
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 1(15N), 1(13C)",115900.17241572632
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 1(15N), 1(13C)",349134.42609505
230810_Std_H2OinMatrix_1,"Guanine 1(15N), 1(13C)",NA
230810_Std_H2OinMatrix_2,"Guanine 1(15N), 1(13C)",26504.204824347686
230810_Std_H2OinMatrix_3,"Guanine 1(15N), 1(13C)",46407.50343234406
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 1(15N), 1(13C)",17543.042623724763
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 1(15N), 1(13C)",15350.750529573672
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 1(15N), 1(13C)",17609.557573616625
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 1(15N), 1(13C)",51494.711685808965
230810_Poo_G5_NFEX_Full1,"Guanine 1(15N), 1(13C)",32255.314848787442
230810_Poo_G5_NFEX_Full2,"Guanine 1(15N), 1(13C)",19829.803556968294
230810_Poo_G5_NFEX_Full3,"Guanine 1(15N), 1(13C)",21823.119348325537
230810_Poo_G5_NFEX_Full4,"Guanine 1(15N), 1(13C)",42006.68846273731
230810_Poo_G5_NFEX_Full5,"Guanine 1(15N), 1(13C)",18390.52766026278
230810_Poo_G5_NFEX_Full6,"Guanine 1(15N), 1(13C)",20357.348370770036
230810_Poo_G5_NFEX_Full7,"Guanine 1(15N), 1(13C)",37701.23404907118
230810_Poo_G5_NFEX_Full8,"Guanine 1(15N), 1(13C)",17158.175428695344
230810_Poo_G5_NFEX_Full9,"Guanine 1(15N), 1(13C)",14145.543228574717
230810_Poo_G5_NFEX_Full10,"Guanine 1(15N), 1(13C)",46186.24849023259
230810_Poo_G5_NFEX_Full11,"Guanine 1(15N), 1(13C)",61386.17081307987
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 1(15N), 1(13C)",23510.400460904595
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 1(15N), 1(13C)",13254.473348173799
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 1(15N), 1(13C)",83714.83793352004
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 1(15N), 1(13C)",18743.975094688663
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 1(15N), 1(13C)",23548.124349976806
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 1(15N), 1(13C)",19662.905292097974
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 1(15N), 1(13C)",71442.82041681014
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 1(15N), 1(13C)",18842.69204513079
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 1(15N), 1(13C)",20999.76442953808
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 1(15N), 1(13C)",16665.266781581537
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 1(15N), 1(13C)",32413.622575784157
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 1(15N), 1(13C)",55765.495271805616
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 1(15N), 1(13C)",29824.92582959196
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 1(15N), 1(13C)",23489.78009930797
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 1(15N), 1(13C)",40302.15223563167
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 1(15N), 1(13C)",32981.01186850479
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 1(15N), 1(13C)",43128.306591865745
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 1(15N), 1(13C)",35015.70975025007
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 1(15N), 1(13C)",22563.921442234998
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 1(15N), 1(13C)",15826.677678856715
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 1(15N), 1(13C)",31870.45054258137
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 1(15N), 1(13C)",78754.82710878084
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 1(15N), 1(13C)",261664.19179879132
230810_Std_4uMStdsMix1InH2O_1,"Guanine 2(15N), 0(13C)",NA
230810_Std_4uMStdsMix1InH2O_2,"Guanine 2(15N), 0(13C)",NA
230810_Std_4uMStdsMix1InH2O_3,"Guanine 2(15N), 0(13C)",NA
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 2(15N), 0(13C)",2161815.773552031
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 2(15N), 0(13C)",670265.0176474338
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 2(15N), 0(13C)",2057913.746061667
230810_Std_4uMStdsMix2InH2O_1,"Guanine 2(15N), 0(13C)",NA
230810_Std_4uMStdsMix2InH2O_2,"Guanine 2(15N), 0(13C)",NA
230810_Std_4uMStdsMix2InH2O_3,"Guanine 2(15N), 0(13C)",NA
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 2(15N), 0(13C)",1924342.0966129974
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 2(15N), 0(13C)",1177170.761999696
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 2(15N), 0(13C)",2223028.36770864
230810_Std_H2OinMatrix_1,"Guanine 2(15N), 0(13C)",2565654.8130256096
230810_Std_H2OinMatrix_2,"Guanine 2(15N), 0(13C)",1301962.2107733472
230810_Std_H2OinMatrix_3,"Guanine 2(15N), 0(13C)",2534177.3922379506
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 2(15N), 0(13C)",48900.72607313128
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 2(15N), 0(13C)",NA
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 2(15N), 0(13C)",16570.484300639248
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 2(15N), 0(13C)",80074.03740739502
230810_Poo_G5_NFEX_Full1,"Guanine 2(15N), 0(13C)",1876674.1398786346
230810_Poo_G5_NFEX_Full2,"Guanine 2(15N), 0(13C)",1384707.8320544194
230810_Poo_G5_NFEX_Full3,"Guanine 2(15N), 0(13C)",1312997.640259363
230810_Poo_G5_NFEX_Full4,"Guanine 2(15N), 0(13C)",1589288.2183640946
230810_Poo_G5_NFEX_Full5,"Guanine 2(15N), 0(13C)",1134389.941455521
230810_Poo_G5_NFEX_Full6,"Guanine 2(15N), 0(13C)",1211315.126967982
230810_Poo_G5_NFEX_Full7,"Guanine 2(15N), 0(13C)",1231996.5857652123
230810_Poo_G5_NFEX_Full8,"Guanine 2(15N), 0(13C)",1245681.6618232594
230810_Poo_G5_NFEX_Full9,"Guanine 2(15N), 0(13C)",1624578.3429048413
230810_Poo_G5_NFEX_Full10,"Guanine 2(15N), 0(13C)",1673824.3798026426
230810_Poo_G5_NFEX_Full11,"Guanine 2(15N), 0(13C)",1872159.4539497793
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 2(15N), 0(13C)",NA
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 2(15N), 0(13C)",NA
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 2(15N), 0(13C)",NA
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 2(15N), 0(13C)",871388.1585941283
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 2(15N), 0(13C)",1583244.719498868
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 2(15N), 0(13C)",1491957.683389385
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 2(15N), 0(13C)",682797.357376999
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 2(15N), 0(13C)",622772.0349076422
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 2(15N), 0(13C)",1472000.8694798218
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 2(15N), 0(13C)",602483.5202427186
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 2(15N), 0(13C)",866786.4011029704
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 2(15N), 0(13C)",975201.8271238193
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 2(15N), 0(13C)",2063995.2355261084
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 2(15N), 0(13C)",2486729.2114116955
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 2(15N), 0(13C)",1464468.9522236136
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 2(15N), 0(13C)",1559644.3317591338
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 2(15N), 0(13C)",753041.9111267234
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 2(15N), 0(13C)",1162785.529058287
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 2(15N), 0(13C)",2064395.1605875653
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 2(15N), 0(13C)",1560679.5375440102
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 2(15N), 0(13C)",3160738.943868461
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 2(15N), 0(13C)",1673244.9049411672
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 2(15N), 0(13C)",2044255.8672449423
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 2(15N), 0(13C)",2735894.5526987854
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 2(15N), 0(13C)",829923.5414654661
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 2(15N), 0(13C)",1126303.7916099466
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 2(15N), 0(13C)",919849.3037057918
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 2(15N), 0(13C)",4957335.649157217
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 2(15N), 0(13C)",5946112.182938023
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 2(15N), 0(13C)",8014314.023408919
